id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node,domain_analysis_end_year
ipsc_reprogramming::https://openalex.org/W2037404760,2009,Two Factor Reprogramming of Human Neural Stem Cells into Pluripotency,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2037404760,10.1371/journal.pone.0007044,69,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2056105211,2007,Embryonic Stem Cell Transcription Factor Signatures in the Diagnosis of Primary and Metastatic Germ Cell Tumors,ipsc_reprogramming,Testicular diseases and treatments,200508,0,,W2056105211,10.1097/pas.0b013e31802e708a,184,Testicular diseases and treatments,Testicular diseases and treatments,0,2020
ipsc_reprogramming::https://openalex.org/W2088319207,2009,Feeder-free self-renewal of human embryonic stem cells in 3D porous natural polymer scaffolds,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2088319207,10.1016/j.biomaterials.2009.09.070,161,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2139477237,2009,"Regulation of Stem Cell Pluripotency and Differentiation Involves a Mutual Regulatory Circuit of the Nanog, OCT4, and SOX2 Pluripotency Transcription Factors With Polycomb Repressive Complexes and Stem Cell microRNAs",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2139477237,10.1089/scd.2009.0113,436,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2036324252,2007,Developmental Study of Fragile X Syndrome Using Human Embryonic Stem Cells Derived from Preimplantation Genetically Diagnosed Embryos,ipsc_reprogramming,Genetics and Neurodevelopmental Disorders,200208,0,,W2036324252,10.1016/j.stem.2007.09.001,283,Genetics and Neurodevelopmental Disorders,Genetics and Neurodevelopmental Disorders,0,2020
ipsc_reprogramming::https://openalex.org/W4301648891,2009,Induced pluripotent stem cells: advances to applications,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W4301648891,,6,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2149968101,2009,Protective Effects of Human iPS-Derived Retinal Pigment Epithelium Cell Transplantation in the Retinal Dystrophic Rat,ipsc_reprogramming,Retinal Development and Disorders,200456,0,,W2149968101,10.1371/journal.pone.0008152,419,Retinal Development and Disorders,Retinal Development and Disorders,0,2020
ipsc_reprogramming::https://openalex.org/W2055565290,2007,A microfluidic processor for gene expression profiling of single human embryonic stem cells,ipsc_reprogramming,Microfluidic and Bio-sensing Technologies,200316,0,,W2055565290,10.1039/b712116d,234,Microfluidic and Bio-sensing Technologies,Microfluidic and Bio-sensing Technologies,0,2020
ipsc_reprogramming::https://openalex.org/W2132556256,2005,Characterization of mesendoderm: a diverging point of the definitive endoderm and mesoderm in embryonic stem cell differentiation culture,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2132556256,10.1242/dev.02005,456,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2005572825,2007,Molecular and biological properties of pluripotent embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2005572825,10.1038/sj.gt.3303065,109,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2123719846,2006,Toward xeno-free culture of human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2123719846,10.1016/j.biocel.2005.12.014,175,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2065192198,2007,Enhanced cardiomyogenesis of human embryonic stem cells by a small molecular inhibitor of p38 MAPK,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2065192198,10.1111/j.1432-0436.2007.00236.x,242,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1967282907,2008,Expression of pluripotent stem cell markers in the human fetal ovary,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1967282907,10.1093/humrep/dem411,110,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2112197800,2008,"DYRK1A-Dosage Imbalance Perturbs NRSF/REST Levels, Deregulating Pluripotency and Embryonic Stem Cell Fate in Down Syndrome",ipsc_reprogramming,Down syndrome and intellectual disability research,200158,0,,W2112197800,10.1016/j.ajhg.2008.08.012,157,Down syndrome and intellectual disability research,Down syndrome and intellectual disability research,0,2020
ipsc_reprogramming::https://openalex.org/W4238966368,2005,The homeodomain protein Nanog and pluripotency in mouse embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W4238966368,10.1042/bst0331518,36,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2081047303,2009,Human embryonic stem cells differentiate into a homogeneous population of natural killer cells with potent in vivo antitumor activity,ipsc_reprogramming,Immune Cell Function and Interaction,200253,0,,W2081047303,10.1182/blood-2008-06-165225,267,Immune Cell Function and Interaction,Immune Cell Function and Interaction,0,2020
ipsc_reprogramming::https://openalex.org/W2025960524,2007,"Somatic cell nuclear transfer: Past, present and future perspectives",ipsc_reprogramming,Reproductive Biology and Fertility,200449,0,,W2025960524,10.1016/j.theriogenology.2007.05.059,187,Reproductive Biology and Fertility,Reproductive Biology and Fertility,0,2020
ipsc_reprogramming::https://openalex.org/W2049888495,2008,Reprogramming of murine and human somatic cells using a single polycistronic vector,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2049888495,10.1073/pnas.0811426106,507,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2020556479,2009,The anti-apoptotic gene survivin contributes to teratoma formation by human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2020556479,10.1038/nbt.1527,184,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2002930046,2008,Highly efficient and large-scale generation of functional dopamine neurons from human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2002930046,10.1073/pnas.0712359105,256,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2075428268,2008,BAF250B-Associated SWI/SNF Chromatin-Remodeling Complex Is Required to Maintain Undifferentiated Mouse Embryonic Stem Cells,ipsc_reprogramming,Chromatin Remodeling and Cancer,200112,0,,W2075428268,10.1634/stemcells.2007-0846,166,Chromatin Remodeling and Cancer,Chromatin Remodeling and Cancer,0,2020
ipsc_reprogramming::https://openalex.org/W2077654978,2007,Embryonic stem-cell culture as a tool for developmental cell biology,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2077654978,10.1038/nrm2189,128,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2144874927,2005,Evaluating Human Embryonic Germ Cells: Concord and Conflict as Pluripotent Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2144874927,10.1634/stemcells.2005-0255,61,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2065532119,2008,Improved genetic manipulation of human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2065532119,10.1038/nmeth.1200,99,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1982960471,2005,Basic Fibroblast Growth Factor Support of Human Embryonic Stem Cell Self-Renewal,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1982960471,10.1634/stemcells.2005-0247,450,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2094405449,2006,Self-renewal of embryonic stem cells by a small molecule,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2094405449,10.1073/pnas.0608156103,307,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2078337444,2006,In Vitro-Differentiated Embryonic Stem Cells Give Rise to Male Gametes that Can Generate Offspring Mice,ipsc_reprogramming,Reproductive Biology and Fertility,200449,0,,W2078337444,10.1016/j.devcel.2006.05.010,527,Reproductive Biology and Fertility,Reproductive Biology and Fertility,0,2020
ipsc_reprogramming::https://openalex.org/W2040914220,2007,Self-renewal of human embryonic stem cells requires insulin-like growth factor-1 receptor and ERBB2 receptor signaling,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2040914220,10.1182/blood-2007-03-082586,316,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2116715929,2005,Dopaminergic neurons generated from monkey embryonic stem cells function in a Parkinson primate model,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2116715929,10.1172/jci21137,487,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2042673292,2007,Gene function in early mouse embryonic stem cell differentiation,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2042673292,10.1186/1471-2164-8-85,156,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2083984414,2009,A Unique Interplay Between Rap1 and E-Cadherin in the Endocytic Pathway Regulates Self-Renewal of Human Embryonic Stem Cells    ,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2083984414,10.1002/stem.289,95,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2122691272,2006,"Developmental competence of equine oocytes and embryos obtained by in vitro procedures ranging from in vitro maturation and ICSI to embryo culture, cryopreservation and somatic cell nuclear transfer",ipsc_reprogramming,Reproductive Biology and Fertility,200449,0,,W2122691272,10.1016/j.anireprosci.2006.10.011,175,Reproductive Biology and Fertility,Reproductive Biology and Fertility,0,2020
ipsc_reprogramming::https://openalex.org/W2298919554,2009,"Human-Induced Pluripotent Stem Cells: Derivation, Propagation, and Freezing in Serum- and Feeder Layer-Free Culture Conditions",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2298919554,10.1007/978-1-60761-369-5_23,23,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2045440019,2007,Transcriptional analysis of early lineage commitment in human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2045440019,10.1186/1471-213x-7-12,92,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2007786482,2009,Complete Genetic Correction of iPS Cells From Duchenne Muscular Dystrophy,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2007786482,10.1038/mt.2009.274,254,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2157333131,2005,Generation of hematopoietic repopulating cells from human embryonic stem cells independent of ectopic<i>HOXB4</i>expression,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2157333131,10.1084/jem.20041888,296,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2046357669,2008,Unraveling Epigenetic Regulation in Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2046357669,10.1016/j.stem.2008.01.005,171,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2052790535,2006,Efficient method to generate single‐copy transgenic mice by site‐specific integration in embryonic stem cells,ipsc_reprogramming,CRISPR and Genetic Engineering,200068,0,,W2052790535,10.1002/gene.20180,522,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2020
ipsc_reprogramming::https://openalex.org/W2081874461,2008,Critical issues of clinical human embryonic stem cell therapy for brain repair,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2081874461,10.1016/j.tins.2007.12.001,186,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2606525888,2008,An Extended Transcriptional Network for Pluripotency of Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2606525888,10.1016/j.cell.2008.06.004,87,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2072188965,2006,Chondrogenic Differentiation of Human Embryonic Stem Cell–Derived Cells in Arginine-Glycine-Aspartate–Modified Hydrogels,ipsc_reprogramming,3D Printing in Biomedical Research,200001,0,,W2072188965,10.1089/ten.2006.12.2695,268,3D Printing in Biomedical Research,3D Printing in Biomedical Research,0,2020
ipsc_reprogramming::https://openalex.org/W2048973711,2009,Expansion and Differentiation of Human Embryonic Stem Cells to Endoderm Progeny in a Microcarrier Stirred-Suspension Culture,ipsc_reprogramming,Pancreatic function and diabetes,200385,0,,W2048973711,10.1089/ten.tea.2008.0455,184,Pancreatic function and diabetes,Pancreatic function and diabetes,0,2020
ipsc_reprogramming::https://openalex.org/W2316200879,2009,STRATEGIES TOWARD CNS-REGENERATION USING INDUCED PLURIPOTENT STEM CELLS,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2316200879,10.1142/9781848165632_0022,12,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2116521322,2008,Embryonic Stem Cell-Specific miR302-367 Cluster: Human Gene Structure and Functional Characterization of Its Core Promoter,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2116521322,10.1128/mcb.00398-08,211,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W2094979867,2007,Identification and targeting of the ROSA26 locus in human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2094979867,10.1038/nbt1362,328,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2024210081,2009,Chitosan–gelatin scaffolds for tissue engineering: Physico-chemical properties and biological response of buffalo embryonic stem cells and transfectant of GFP–buffalo embryonic stem cells,ipsc_reprogramming,Electrospun Nanofibers in Biomedical Applications,200168,0,,W2024210081,10.1016/j.actbio.2009.05.012,234,Electrospun Nanofibers in Biomedical Applications,Electrospun Nanofibers in Biomedical Applications,0,2020
ipsc_reprogramming::https://openalex.org/W2111431104,2006,Maintenance of embryonic stem cell pluripotency by Nanog-mediated reversal of mesoderm specification,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2111431104,10.1038/ncpcardio0442,63,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2133993665,2008,Prevention of Amino Acid Conversion in SILAC Experiments with Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2133993665,10.1074/mcp.m800113-mcp200,209,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
