paper_id,title,domain,year,primary_field,profile_type,control_tier,n_controls
transformer_foundation_models::https://openalex.org/W1999965501,Context dependent recurrent neural network language model,transformer_foundation_models,2012,Topic Modeling,future_top_decile,field_year3,84
transformer_foundation_models::https://openalex.org/W2402547301,Large vocabulary SOUL neural network language models,transformer_foundation_models,2011,Speech Recognition and Synthesis,future_top_decile,field_year3,78
transformer_foundation_models::https://openalex.org/W2042655742,Web augmentation of language models for continuous speech recognition of SMS text messages,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,110
transformer_foundation_models::https://openalex.org/W2250741237,Letter N-Gram-based Input Encoding for Continuous Space Language Models,transformer_foundation_models,2013,Topic Modeling,future_top_decile,field_year,56
transformer_foundation_models::https://openalex.org/W2057235967,A Productivity Test of Statistical Machine Translation Post-Editing in a Typical Localisation Context,transformer_foundation_models,2010,Machine Learning and Data Classification,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2072350286,Temporal kernel neural network language model,transformer_foundation_models,2013,Speech Recognition and Synthesis,future_top_decile,field_year3,62
transformer_foundation_models::https://openalex.org/W2114486181,Cache neural network language models based on long-distance dependencies for a spoken dialog system,transformer_foundation_models,2012,Topic Modeling,future_top_decile,field_year3,84
transformer_foundation_models::https://openalex.org/W2156769220,Conceptual language models for domain-specific retrieval,transformer_foundation_models,2009,Topic Modeling,future_top_decile,field_year3,66
transformer_foundation_models::https://openalex.org/W2141514476,Investigating linguistic knowledge in a maximum entropy token-based language model,transformer_foundation_models,2007,Natural Language Processing Techniques,future_top_decile,field_year_refbin,131
transformer_foundation_models::https://openalex.org/W2169498276,Query Rewriting Using Monolingual Statistical Machine Translation,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,130
transformer_foundation_models::https://openalex.org/W2082718666,Clickthrough-based translation models for web search,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,133
transformer_foundation_models::https://openalex.org/W2146459952,Improving Statistical Machine Translation with Monolingual Collocation,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,133
transformer_foundation_models::https://openalex.org/W2156279727,An empirical study on language model adaptation,transformer_foundation_models,2006,Natural Language Processing Techniques,future_top_decile,field_year_refbin,90
transformer_foundation_models::https://openalex.org/W2399344342,Mandarin word-character hybrid-input neural network language model,transformer_foundation_models,2011,Speech Recognition and Synthesis,future_top_decile,field_year3,78
transformer_foundation_models::https://openalex.org/W2148691410,Topic Signature Language Models for Ad hoc Retrieval,transformer_foundation_models,2007,Topic Modeling,future_top_decile,field_year3,59
transformer_foundation_models::https://openalex.org/W1964157370,A Survey of Automated Text Simplification,transformer_foundation_models,2014,Text Readability and Simplification,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2066099613,A comparative study on language model adaptation techniques using new evaluation metrics,transformer_foundation_models,2005,Natural Language Processing Techniques,future_top_decile,field_year_refbin,54
transformer_foundation_models::https://openalex.org/W2037942319,Converting Neural Network Language Models into Back-off Language Models for Efficient Decoding in Automatic Speech Recognition,transformer_foundation_models,2013,Speech Recognition and Synthesis,future_top_decile,field_year3,62
transformer_foundation_models::https://openalex.org/W2251302843,Graph Propagation for Paraphrasing Out-of-Vocabulary Words in Statistical Machine Translation,transformer_foundation_models,2013,Natural Language Processing Techniques,future_top_decile,field_year_refbin,117
transformer_foundation_models::https://openalex.org/W2105008421,Multi-style language model for web scale information retrieval,transformer_foundation_models,2010,Topic Modeling,future_top_decile,field_year3,70
transformer_foundation_models::https://openalex.org/W2013438303,Comparison and Combination of Lightly Supervised Approaches for Language Portability of a Spoken Language Understanding System,transformer_foundation_models,2012,Natural Language Processing Techniques,future_top_decile,field_year_refbin,135
transformer_foundation_models::https://openalex.org/W2113687551,A discriminative language model with pseudo-negative samples,transformer_foundation_models,2007,Natural Language Processing Techniques,future_top_decile,field_year_refbin,131
transformer_foundation_models::https://openalex.org/W1974967573,Toward a unified approach to statistical language modeling for Chinese,transformer_foundation_models,2002,Natural Language Processing Techniques,future_top_decile,field_year3,99
transformer_foundation_models::https://openalex.org/W2127049133,Use of contexts in language model interpolation and adaptation,transformer_foundation_models,2012,Speech Recognition and Synthesis,future_top_decile,field_year3,76
transformer_foundation_models::https://openalex.org/W2251286992,Cumulative Progress in Language Models for Information Retrieval,transformer_foundation_models,2013,Topic Modeling,future_top_decile,field_year,56
transformer_foundation_models::https://openalex.org/W2050552609,"Speech Recognition, Machine Translation, and Speech Translation—A Unified Discriminative Learning Paradigm [Lecture Notes]",transformer_foundation_models,2011,Natural Language Processing Techniques,future_top_decile,field_year_refbin,65
transformer_foundation_models::https://openalex.org/W2050971845,Shrinking exponential language models,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,110
transformer_foundation_models::https://openalex.org/W1539309091,One billion word benchmark for measuring progress in statistical language modeling,transformer_foundation_models,2014,Natural Language Processing Techniques,future_top_decile,field_year_refbin,99
transformer_foundation_models::https://openalex.org/W201536428,"Inter-document similarities, language models, and ad hoc information retrieval",transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2398865407,Paraphrastic language models,transformer_foundation_models,2012,Topic Modeling,future_top_decile,field_year3,84
transformer_foundation_models::https://openalex.org/W1973234918,A proximity language model for information retrieval,transformer_foundation_models,2009,Text and Document Classification Technologies,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2135575173,European language translation with weighted finite state transducers,transformer_foundation_models,2008,Natural Language Processing Techniques,future_top_decile,field_year_refbin,117
