id,short_id,doi,title,year,domain,primary_field,display_community,display_topic_id,display_topic_label,is_landmark,document_type,cited_by_count,reference_count
https://openalex.org/W2045611938,W2045611938,10.1038/ncb1975,Induction of autophagy by spermidine promotes longevity,2009,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1641,77
https://openalex.org/W2164945122,W2164945122,10.1038/ncb2422,Mitochondrial outer-membrane protein FUNDC1 mediates hypoxia-induced mitophagy in mammalian cells,2012,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1635,41
https://openalex.org/W2621728938,W2621728938,10.15252/embj.201796697,Molecular definitions of autophagy and related processes,2017,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1614,385
https://openalex.org/W2025714022,W2025714022,10.1038/nature05291,The roles of intracellular protein-degradation pathways in neurodegeneration,2006,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1611,76
https://openalex.org/W2167656141,W2167656141,10.1128/mcb.25.3.1025-1040.2005,Inhibition of Macroautophagy Triggers Apoptosis,2005,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1606,83
https://openalex.org/W3005857648,W3005857648,10.1186/s12943-020-1138-4,Autophagy and autophagy-related proteins in cancer,2020,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1603,274
https://openalex.org/W1919353,W1919353,10.1093/jnen/64.2.113,Extensive Involvement of Autophagy in Alzheimer Disease: An Immuno-Electron Microscopy Study,2005,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1578,89
https://openalex.org/W2045373134,W2045373134,10.1038/nature09204,Network organization of the human autophagy system,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1571,38
https://openalex.org/W2081057817,W2081057817,10.1038/ncb0910-823,Autophagy in mammalian development and differentiation,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1567,120
https://openalex.org/W2087689873,W2087689873,10.1016/j.cell.2006.04.014,Molecular Chaperones and Protein Quality Control,2006,autophagy_in_disease_and_therapy,Cell Biology,35783447,https://openalex.org/T11150,Endoplasmic Reticulum Stress and Disease,0,review,1558,51
https://openalex.org/W2017779665,W2017779665,10.1038/nature09076,Termination of autophagy and reformation of lysosomes regulated by mTOR,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1551,17
https://openalex.org/W3198853168,W3198853168,10.15252/embj.2021108863,Autophagy in major human diseases,2021,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1533,787
https://openalex.org/W1918384196,W1918384196,10.1074/jbc.m900573200,ULK1·ATG13·FIP200 Complex Mediates mTOR Signaling and Is Essential for Autophagy,2009,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1530,33
https://openalex.org/W1999211990,W1999211990,10.1038/ncb2757,ULK1 induces autophagy by phosphorylating Beclin-1 and activating VPS34 lipid kinase,2013,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1530,39
https://openalex.org/W2043882563,W2043882563,10.1038/sj.cdd.4401765,Autophagy: molecular machinery for self-eating,2005,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1528,92
https://openalex.org/W2131007152,W2131007152,10.1016/j.abb.2007.03.034,Selective degradation of mitochondria by mitophagy,2007,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1514,77
https://openalex.org/W2036903182,W2036903182,10.1038/nm1574,The role of autophagy in cardiomyocytes in the basal state and in response to hemodynamic stress,2007,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1506,31
https://openalex.org/W2096853390,W2096853390,10.1038/nature07416,A key role for autophagy and the autophagy gene Atg16l1 in mouse and human intestinal Paneth cells,2008,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1498,30
https://openalex.org/W2758797028,W2758797028,10.1080/15548627.2017.1378838,Autophagy pathway: Cellular and molecular mechanisms,2017,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1492,79
https://openalex.org/W1973472942,W1973472942,10.1161/01.res.0000261924.76669.36,Distinct Roles of Autophagy in the Heart During Ischemia and Reperfusion,2007,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1483,49
https://openalex.org/W1970101770,W1970101770,10.1016/j.cell.2004.11.046,Growth Factor Regulation of Autophagy and Cell Survival in the Absence of Apoptosis,2005,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1476,53
https://openalex.org/W2023598683,W2023598683,10.1074/jbc.m110.118976,p62/SQSTM1 Is a Target Gene for Transcription Factor NRF2 and Creates a Positive Feedback Loop by Inducing Antioxidant Response Element-driven Gene Transcription,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1468,65
https://openalex.org/W2049528479,W2049528479,10.1016/j.biocel.2004.05.009,LC3 conjugation system in mammalian autophagy,2004,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1467,106
https://openalex.org/W2102776209,W2102776209,10.1128/mcb.06159-11,"Role of AMPK-mTOR-Ulk1/2 in the Regulation of Autophagy: Cross Talk, Shortcuts, and Feedbacks",2011,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1466,123
https://openalex.org/W2102690338,W2102690338,10.1101/gad.2016111,Pancreatic cancers require autophagy for tumor growth,2011,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1466,56
https://openalex.org/W2158535498,W2158535498,10.1128/mcb.00166-09,Hypoxia-Induced Autophagy Is Mediated through Hypoxia-Inducible Factor Induction of BNIP3 and BNIP3L via Their BH3 Domains,2009,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1455,42
https://openalex.org/W2074305443,W2074305443,10.1111/j.1365-2184.2012.00845.x,"Programmed cell death pathways in cancer: a review of apoptosis, autophagy and programmed necrosis",2012,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1453,118
https://openalex.org/W2102614059,W2102614059,10.1073/pnas.0712145105,A role for the NAD-dependent deacetylase Sirt1 in the regulation of autophagy,2008,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1443,39
https://openalex.org/W2887998229,W2887998229,10.1038/s41556-018-0176-2,"Mechanisms of mitophagy in cellular homeostasis, physiology and pathology",2018,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1440,157
https://openalex.org/W1989051519,W1989051519,10.1038/nrm2529,Autophagic cell death: the story of a misnomer,2008,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1430,83
https://openalex.org/W1991692801,W1991692801,10.1038/nrd3802,Autophagy modulation as a potential therapeutic target for diverse diseases,2012,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1427,264
https://openalex.org/W2289876562,W2289876562,10.1016/j.molcel.2016.01.028,The Mitochondrial Basis of Aging,2016,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1427,146
https://openalex.org/W2124105006,W2124105006,10.1042/bj20111451,"Autophagy, mitochondria and oxidative stress: cross-talk and redox signalling",2011,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1426,300
https://openalex.org/W2991456852,W2991456852,10.1038/s41580-019-0185-4,Lysosomes as dynamic regulators of cell and organismal homeostasis,2019,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1414,251
https://openalex.org/W2080878773,W2080878773,10.1038/onc.2008.310,Lysosomal membrane permeabilization in cell death,2008,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1403,181
https://openalex.org/W2068153705,W2068153705,10.1242/jcs.01131,"LC3, GABARAP and GATE16 localize to autophagosomal membrane depending on form-II formation",2004,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1385,29
https://openalex.org/W2156320420,W2156320420,10.1038/sj.onc.1207521,Autophagy as a cell death and tumor suppressor mechanism,2004,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1380,120
https://openalex.org/W2042767581,W2042767581,10.1038/ni.2215,Activation of autophagy by inflammatory signals limits IL-1β production by targeting ubiquitinated inflammasomes for destruction,2012,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1370,49
https://openalex.org/W2132763961,W2132763961,10.1016/j.cell.2010.04.009,Mitochondria Supply Membranes for Autophagosome Biogenesis during Starvation,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1368,58
https://openalex.org/W3121008513,W3121008513,10.15252/embj.2020104705,Molecular mechanisms and physiological functions of mitophagy,2021,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1361,320
https://openalex.org/W2059738518,W2059738518,10.1016/j.bbamcr.2013.06.001,"Crosstalk between apoptosis, necrosis and autophagy",2013,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1359,152
https://openalex.org/W2115772647,W2115772647,10.1016/j.ceb.2004.09.011,"Death by design: apoptosis, necrosis and autophagy",2004,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1350,28
https://openalex.org/W2150027419,W2150027419,10.1016/j.cell.2006.05.034,"DRAM, a p53-Induced Modulator of Autophagy, Is Critical for Apoptosis",2006,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1349,45
https://openalex.org/W2224270925,W2224270925,10.1038/nature16187,Autophagy maintains stemness by preventing senescence,2016,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1345,57
https://openalex.org/W1553155385,W1553155385,10.1016/j.cmet.2015.05.014,Acetyl Coenzyme A: A Central Metabolite and Second Messenger,2015,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1343,141
https://openalex.org/W1987695408,W1987695408,10.1038/ncb1192,Role of Bcl-2 family proteins in a non-apoptotic programmed cell death dependent on autophagy genes,2004,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1339,18
https://openalex.org/W2104412320,W2104412320,10.1083/jcb.201007013,Proteasome and p97 mediate mitophagy and degradation of mitofusins induced by Parkin,2010,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1339,57
https://openalex.org/W2795906582,W2795906582,10.1038/s41580-018-0001-6,The coming of age of chaperone-mediated autophagy,2018,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1338,139
https://openalex.org/W2087920955,W2087920955,10.1073/pnas.79.6.1889,3-Methyladenine: Specific inhibitor of autophagic/lysosomal protein degradation in isolated rat hepatocytes,1982,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1336,18
https://openalex.org/W2161234475,W2161234475,10.1083/jcb.152.4.657,Dissection of Autophagosome Formation Using Apg5-Deficient Mouse Embryonic Stem Cells,2001,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1333,44
https://openalex.org/W2088140877,W2088140877,10.1038/nature06421,Toll-like receptor signalling in macrophages links the autophagy pathway to phagocytosis,2007,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1330,30
https://openalex.org/W1999998145,W1999998145,10.1126/science.1208347,Autophagy-Dependent Anticancer Immune Responses Induced by Chemotherapeutic Agents in Mice,2011,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1322,74
https://openalex.org/W2116836791,W2116836791,10.1101/gad.2016211,Autophagy-deficient mice develop multiple liver tumors,2011,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,article,1310,40
https://openalex.org/W2055811314,W2055811314,10.1172/jci73941,The role for autophagy in cancer,2015,autophagy_in_disease_and_therapy,Epidemiology,22526935,https://openalex.org/T10587,Autophagy in Disease and Therapy,0,review,1307,58
