id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W1966529208,1994,Hydrogen Content and Hydrogenation Activity of MoS2/γ-Al2O3 and γ-Al2O3 Mechanical Mixtures,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1966529208,10.1006/jcat.1994.1164,28,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2010237026,1990,Large-scale elastic-plastic indentation simulations via nonequilibrium molecular dynamics,graphene_2d_materials,Force Microscopy Techniques and Applications,328,0,,W2010237026,10.1103/physreva.42.5844,79,Force Microscopy Techniques and Applications,Force Microscopy Techniques and Applications
https://openalex.org/W3023939878,1992,Coadsorption of K and O2 on MoS2(0001),graphene_2d_materials,Electron and X-Ray Spectroscopy Techniques,285,0,,W3023939878,10.1016/0039-6028(92)90768-2,17,Electron and X-Ray Spectroscopy Techniques,Electron and X-Ray Spectroscopy Techniques
https://openalex.org/W2065335530,1993,Evolution of surface topography in pulsed-laser-deposited thin films of MoS2,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W2065335530,10.1016/0257-8972(93)90276-t,35,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W2091804031,1991,"Heteroepitaxial growth by Van der Waals interaction in one-, two- and three-dimensional materials",graphene_2d_materials,2D Materials and Applications,0,0,,W2091804031,10.1016/0022-0248(91)91126-u,77,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2032642481,1992,New results in the theory of elasticity for two-dimensional composites,graphene_2d_materials,Composite Material Mechanics,189,0,,W2032642481,10.1098/rspa.1992.0124,118,Composite Material Mechanics,Composite Material Mechanics
https://openalex.org/W2026175601,1991,Hydrodesulfurization on MoS2/MgO,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2026175601,10.1007/bf00764733,40,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2030162020,1992,"Lubrication with sputtered MoS2 films: Principles,operation, and limitations",graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2030162020,10.1007/bf02652388,67,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W1995009314,1992,Importance of short interlayer Te···Te contacts for the structural distortions and physical properties of CdI2-type layered transition-metal ditellurides,graphene_2d_materials,2D Materials and Applications,0,0,,W1995009314,10.1016/0022-4596(92)90304-e,113,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2074502982,1990,Site structure sensitivity of diene hydrogenation and isomerization reactions on MOS2/$gamma;-Al2O3 catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2074502982,10.1016/0021-9517(90)90099-6,31,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2010253655,1991,Observation of negative differential resistance in tunneling spectroscopy of MoS2 with a scanning tunneling microscope,graphene_2d_materials,Molecular Junctions and Nanostructures,572,0,,W2010253655,10.1116/1.585265,26,Molecular Junctions and Nanostructures,Molecular Junctions and Nanostructures
https://openalex.org/W1976274188,1990,Effect of humidity on spread NbS<sub>2</sub>films,graphene_2d_materials,2D Materials and Applications,0,0,,W1976274188,10.1088/0022-3727/23/7/035,28,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W4235129592,1993,Single-layer MoS2 on mica: studies by means of scanning force microscopy,graphene_2d_materials,Force Microscopy Techniques and Applications,328,0,,W4235129592,10.1016/0167-2584(93)90727-z,23,Force Microscopy Techniques and Applications,Force Microscopy Techniques and Applications
https://openalex.org/W2004325594,1991,Inclusion of Substituted Ferrocenes and Aromatic Compounds into MoS2 Layers as New Intercalation Compounds,graphene_2d_materials,Chemical Synthesis and Characterization,158,0,,W2004325594,10.1246/cl.1991.2113,27,Chemical Synthesis and Characterization,Chemical Synthesis and Characterization
https://openalex.org/W1992526095,1994,Relating the Nonideal Diffraction from the Graphene Layer Stacking Peak to the Aliphatic Carbon Abundance in Bituminous Coals,graphene_2d_materials,Smart Materials for Construction,759,0,,W1992526095,10.1021/ef00045a016,50,Smart Materials for Construction,Smart Materials for Construction
https://openalex.org/W2032891942,1991,The behavior of K on the basal plane of MoS2,graphene_2d_materials,Electron and X-Ray Spectroscopy Techniques,285,0,,W2032891942,10.1016/0039-6028(91)91150-v,16,Electron and X-Ray Spectroscopy Techniques,Electron and X-Ray Spectroscopy Techniques
https://openalex.org/W2049126983,1994,Chemical Bonding in Restacked Single-Layer MoS2 by X-ray Absorption Spectroscopy,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2049126983,10.1021/cm00041a010,38,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2041048877,1994,Scanning tunneling microscopy investigation of the surface structures of natural MoS2,graphene_2d_materials,Force Microscopy Techniques and Applications,328,0,,W2041048877,10.1016/0039-6028(94)90541-x,18,Force Microscopy Techniques and Applications,Force Microscopy Techniques and Applications
https://openalex.org/W2036889144,1991,Mixed alcohol synthesis from carbon monoxide and dihydrogen over potassium-promoted molybdenum carbide catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2036889144,10.1016/s0166-9834(00)83136-x,162,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1975798711,1992,Observation of protrusions and ring structures on MoS2 by scanning tunneling microscopy,graphene_2d_materials,2D Materials and Applications,0,0,,W1975798711,10.1116/1.586057,18,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W1976315620,1994,Resistivity Response to Oxygen of Transition Metal Dichalcogenide TiS<sub>2</sub>,graphene_2d_materials,Semiconductor materials and interfaces,752,0,,W1976315620,10.1143/jjap.33.1069,10,Semiconductor materials and interfaces,Semiconductor materials and interfaces
https://openalex.org/W2152229097,1992,Massively Parallel Molecular Dynamics Simulations of Two-dimensional Materials at High Strain Rates,graphene_2d_materials,Ion-surface interactions and analysis,455,0,,W2152229097,10.1557/proc-291-91,4,Ion-surface interactions and analysis,Ion-surface interactions and analysis
https://openalex.org/W2063780388,1991,Exfoliated MoS2 for stabilization and activation of Pt oxidation catalysts,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W2063780388,10.1016/0021-9517(91)90329-3,20,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2044859457,1993,Stacking faults in hexagonal and rhombohedral MoS2 crystals produced by mechanical operation in relation to lubrication,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2044859457,10.1016/0043-1648(93)90321-c,19,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2032626217,1992,Coadsorption of K and O2 on MoS2(0001),graphene_2d_materials,Advanced Chemical Physics Studies,21,0,,W2032626217,10.1016/0167-2584(92)90146-v,13,Advanced Chemical Physics Studies,Advanced Chemical Physics Studies
https://openalex.org/W1971421217,1994,Improved tribological properties of sputtered MoS2 films through N+ implantation,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W1971421217,10.1016/0040-6090(94)90702-1,16,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2064108761,1993,Low friction composite coating of CrxSiy/MoS2 on steel,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2064108761,10.1016/0257-8972(93)90144-d,15,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2072367109,1991,Two-dimensional ordering of the DNA base guanine observed by scanning tunneling microscopy.,graphene_2d_materials,Surface Chemistry and Catalysis,792,0,,W2072367109,10.1073/pnas.88.18.8003,145,Surface Chemistry and Catalysis,Surface Chemistry and Catalysis
https://openalex.org/W2042663049,1994,Ultrahigh vacuum high resolution transmission electron microscopy of sputter-deposited MoS2 thin films,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2042663049,10.1016/0257-8972(94)90199-6,28,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2082749280,1990,Deposition of molybdenum chalcogenide thin films by the chemical deposition technique and the effect of bath parameters on these thin films,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W2082749280,10.1016/0025-5408(90)90157-w,105,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W2065466734,1993,Phonon modes in carbon nanotubules,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2065466734,10.1016/0009-2614(93)87205-h,421,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1998782824,1990,Effects of laser processing and doping on the lubrication and chemical properties of thin MoS2 films,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W1998782824,10.1016/0257-8972(90)90154-5,19,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2056116399,1993,Models of crack propagation. II. Two-dimensional model with dissipation on the fracture surface,graphene_2d_materials,Thermoelastic and Magnetoelastic Phenomena,814,0,,W2056116399,10.1103/physreve.48.439,52,Thermoelastic and Magnetoelastic Phenomena,Thermoelastic and Magnetoelastic Phenomena
https://openalex.org/W1998846705,1994,"Development, testing and characterization of MoS2 thin film bearings",graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W1998846705,10.1016/0257-8972(94)90193-7,14,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2019361753,1993,The enhancement of the superconductive transition temperature in quasi-2D materials in a parallel magnetic field,graphene_2d_materials,Physics of Superconductivity and Magnetism,661,0,,W2019361753,10.1016/0921-4534(93)90268-u,14,Physics of Superconductivity and Magnetism,Physics of Superconductivity and Magnetism
https://openalex.org/W2034289602,1992,Primary study of structures of r.f.-sputtered MoS2 films,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2034289602,10.1016/0040-6090(92)90002-s,13,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2085471023,1994,The Role of Co in Unsupported Co-Mo Sulfides in the Hydrodesulfurization of Thiophene,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2085471023,10.1006/jcat.1994.1168,79,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2065217455,1991,Near room-temperature IR photo-detectors,graphene_2d_materials,Photoreceptor and optogenetics research,658,0,,W2065217455,10.1016/0020-0891(91)90037-g,118,Photoreceptor and optogenetics research,Photoreceptor and optogenetics research
https://openalex.org/W29377700,1990,Social Science and the Constitution,graphene_2d_materials,American Constitutional Law and Politics,79,0,,W29377700,10.1021/acs.nanolett.7b05224,2,American Constitutional Law and Politics,American Constitutional Law and Politics
https://openalex.org/W2052912428,1992,Chemical interaction of thin Cr films with the MoS2(0001) surface studied by x-ray photoelectron spectroscopy and scanning Auger microscopy,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2052912428,10.1116/1.578093,18,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2146667076,1993,Sulfidation mechanism by molybdenum catalysts supported on silica/silicon(100) model support studied by surface spectroscopy,graphene_2d_materials,Ion-surface interactions and analysis,455,0,,W2146667076,10.1021/j100126a024,143,Ion-surface interactions and analysis,Ion-surface interactions and analysis
https://openalex.org/W2044963503,1992,Electron-beam micropobe analysis of the wear behavior of sputter-deposited MoS2 coatings,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2044963503,10.1016/0169-4332(92)90167-v,14,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W1970141391,1993,Titania-alumina mixed oxides as supports for molybdenum hydrotreating catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1970141391,10.1016/0926-860x(93)85191-q,139,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W215766046,1990,Machines that walk: The adaptive suspension vehicle,graphene_2d_materials,Nonlocal and gradient elasticity in micro/nano structures,604,0,,W215766046,10.1016/0094-114x(90)90072-r,288,Nonlocal and gradient elasticity in micro/nano structures,Nonlocal and gradient elasticity in micro/nano structures
https://openalex.org/W2054314458,1994,Relating carbon tubules,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2054314458,10.1103/physrevb.49.5643,252,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2084732178,1992,Fluid inclusion volatile analysis by gas chromatography with photoionization micro-thermal conductivity detectors: Applications to magmatic MoS2 and other H2O-CO2 and H2O-CH4 fluids,graphene_2d_materials,Analytical Chemistry and Chromatography,82,0,,W2084732178,10.1016/0016-7037(92)90131-2,28,Analytical Chemistry and Chromatography,Analytical Chemistry and Chromatography
https://openalex.org/W2326589857,1993,Oxidized K2CO3/MoS2 as a novel sulfur-resistant catalyst for Fischer-Tropsch reaction,graphene_2d_materials,Catalysts for Methane Reforming,152,0,,W2326589857,10.1007/bf00769294,11,Catalysts for Methane Reforming,Catalysts for Methane Reforming
